Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    std                  | 0.388       |
|    value_loss           | 10.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -186        |
| time/                   |             |
|    fps                  | 453         |
|    iterations           | 159         |
|    time_elapsed         | 718         |
|    total_timesteps      | 325632      |
| train/                  |             |
|    approx_kl            | 0.009529256 |
|    clip_fraction        | 0.0763      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.471      |
|    explained_variance   | 0.994       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.76        |
|    n_updates            | 1580        |
|    policy_gradient_loss | 0.003       |
|    std                  | 0.386       |
|    value_loss           | 11.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -190        |
| time/                   |             |
|    fps                  | 453         |
|    iterations           | 160         |
|    time_elapsed         | 722         |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.037670683 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.452      |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.221       |
|    n_updates            | 1590        |
|    policy_gradient_loss | 0.00902     |
|    std                  | 0.377       |
|    value_loss           | 1.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -185        |
| time/                   |             |
|    fps                  | 454         |
|    iterations           | 161         |
|    time_elapsed         | 726         |
|    total_timesteps      | 329728      |
| train/                  |             |
|    approx_kl            | 0.007040968 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.447      |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.716       |
|    n_updates            | 1600        |
|    policy_gradient_loss | 0.000918    |
|    std                  | 0.379       |
|    value_loss           | 12.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -183        |
| time/                   |             |
|    fps                  | 454         |
|    iterations           | 162         |
|    time_elapsed         | 729         |
|    total_timesteps      | 331776      |
| train/                  |             |
|    approx_kl            | 0.016876495 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.445      |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.45        |
