Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    clip_fraction        | 0.0378       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.89        |
|    explained_variance   | 0.98         |
|    learning_rate        | 0.0003       |
|    loss                 | 12.5         |
|    n_updates            | 708          |
|    policy_gradient_loss | 0.000172     |
|    std                  | 1.03         |
|    value_loss           | 25.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 601          |
|    ep_rew_mean          | 87.4         |
| time/                   |              |
|    fps                  | 992          |
|    iterations           | 179          |
|    time_elapsed         | 184          |
|    total_timesteps      | 183296       |
| train/                  |              |
|    approx_kl            | 0.0036078305 |
|    clip_fraction        | 0.0122       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.88        |
|    explained_variance   | 0.829        |
|    learning_rate        | 0.0003       |
|    loss                 | 13.9         |
|    n_updates            | 712          |
|    policy_gradient_loss | -0.00414     |
|    std                  | 1.03         |
|    value_loss           | 224          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 601         |
|    ep_rew_mean          | 87.7        |
| time/                   |             |
|    fps                  | 991         |
|    iterations           | 180         |
|    time_elapsed         | 185         |
|    total_timesteps      | 184320      |
| train/                  |             |
|    approx_kl            | 0.008482998 |
|    clip_fraction        | 0.0776      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.88       |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.754       |
|    n_updates            | 716         |
|    policy_gradient_loss | -0.000109   |
|    std                  | 1.03        |
|    value_loss           | 36.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 611         |
|    ep_rew_mean          | 88.9        |
| time/                   |             |
|    fps                  | 989         |
|    iterations           | 181         |
|    time_elapsed         | 187         |
|    total_timesteps      | 185344      |
| train/                  |             |
|    approx_kl            | 0.005210811 |
|    clip_fraction        | 0.0562      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.88       |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.73        |
|    n_updates            | 720         |
|    policy_gradient_loss | -0.000422   |
