Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -247         |
| time/                   |              |
|    fps                  | 680          |
|    iterations           | 166          |
|    time_elapsed         | 499          |
|    total_timesteps      | 339968       |
| train/                  |              |
|    approx_kl            | 0.0059581576 |
|    clip_fraction        | 0.0295       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.643       |
|    explained_variance   | 0.951        |
|    learning_rate        | 0.0003       |
|    loss                 | 21.6         |
|    n_updates            | 1650         |
|    policy_gradient_loss | -0.0021      |
|    std                  | 0.46         |
|    value_loss           | 119          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -258         |
| time/                   |              |
|    fps                  | 680          |
|    iterations           | 167          |
|    time_elapsed         | 502          |
|    total_timesteps      | 342016       |
| train/                  |              |
|    approx_kl            | 0.0011122307 |
|    clip_fraction        | 0.00381      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.643       |
|    explained_variance   | 0.966        |
|    learning_rate        | 0.0003       |
|    loss                 | 180          |
|    n_updates            | 1660         |
|    policy_gradient_loss | -0.000852    |
|    std                  | 0.461        |
|    value_loss           | 353          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -265         |
| time/                   |              |
|    fps                  | 680          |
|    iterations           | 168          |
|    time_elapsed         | 505          |
|    total_timesteps      | 344064       |
| train/                  |              |
|    approx_kl            | 0.0073284637 |
|    clip_fraction        | 0.0683       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.645       |
|    explained_variance   | 0.973        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.9          |
|    n_updates            | 1670         |
|    policy_gradient_loss | 0.000686     |
|    std                  | 0.461        |
|    value_loss           | 105          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -289         |
| time/                   |              |
|    fps                  | 680          |
|    iterations           | 169          |
|    time_elapsed         | 508          |
|    total_timesteps      | 346112       |
| train/                  |              |
|    approx_kl            | 0.0127630895 |
|    clip_fraction        | 0.102        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.648       |
|    explained_variance   | 0.986        |
